utteranceID,Group,CPS_CONST_SharesU_Situation,CPS_CONST_SharesU_CorrectSolutions,CPS_CONST_SharesU_IncorrectSolutions,CPS_CONST_EstablishesCG_Confirms,CPS_CONST_EstablishesCG_Interrupts,CPS_NEG_Responds_Reasons,CPS_NEG_Responds_QuestionsOthers,CPS_NEG_Responds_Responds,CPS_NEG_MonitorsE_Results,CPS_NEG_MonitorsE_Strategizes,CPS_NEG_MonitorsE_Save,CPS_NEG_MonitorsE_GivingUp,CPS_MAINTAIN_Initiative_Suggestions,CPS_MAINTAIN_Initiative_Compliments,CPS_MAINTAIN_Initiative_Criticizes,CPS_MAINTAIN_FulfillsR_Support,CPS_MAINTAIN_FulfillsR_Apologizes,CPS_MAINTAIN_FulfillsR_InitiatesOffTopic,CPS_MAINTAIN_FulfillsR_JoinsOffTopic,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
Group_04_78,Group_04,,,,,,,,,,,,,,,1,,,,,20.184496,0.33015105,14.153535,16.120676,27.737043,13.5835085,104.531425,58.935192,89.93648,52.364063,0.23557587,0.5034077,0.11218228,0.22263542,0.36321318,0.2510309,1.6349224,0.9093914,1.5068674,0.86531806,0.112920105,0.48918787,21.50113,0.46117088,8.2722225,1.3214062,12.051019,0.85071343,5.3795342,1.9023337,0.071295515,1.1134043,1.3188574,0.6416758,-1.6932688,-2.4601479,10.683524,2.0087152,22.247507,0.32752866,654.52246,0.37835765,1258.6881,0.15555882,-102.38683,-0.80632675,1751.894,0.15870984,924.7125,0.35887486,-106.6663,-0.7383217,2805.12,0.099630475,944.23566,0.30062467,-108.23698,-0.7151879,-17.778046,-0.39581934,24.921185,0.29504895,-0.006625486,-6.1985717,-0.012760736,-1.1764494,0.13176195,0.48243248,25.991915,0.2963189,9.279111,1.1176664,14.353888,0.53724843,5.345768,2.21919,-11.443066,19.608585,-0.028172527,-0.00639392,0.09097497,2.173913,4.017857,0.13666667,0.10903618,0.13,0.10016653,-45.63184
Group_04_79,Group_04,,1,,,,,,,,,,,,,,,,,,32.52208,0.39486918,21.705353,30.870178,42.453083,20.74773,255.44063,270.86627,298.01215,411.2224,0.62272924,0.8513282,0.17598926,0.53820443,0.9149707,0.7389814,20.471802,37.51806,8.22353,5.1787767,0.43560278,1.4691677,18.544966,0.43968812,0.2693883,42.157845,2.230311,5.449711,4.8001494,1.6851193,0.061218645,1.0631605,1.6832545,0.4896967,1.2203503,3.988062,4.7163606,3.887511,14.949622,0.9457239,540.81647,0.44787955,1116.679,0.21365908,-119.57086,-0.7343452,1538.4379,0.17356928,860.6588,0.24677143,-108.91612,-0.78542167,2582.5447,0.13741641,751.1537,0.4872099,-110.596855,-0.75065017,-11.177479,-0.665883,21.68139,0.3373678,-0.008977645,-4.4886684,-0.009481658,-0.7907198,0.50234044,0.9268543,20.496593,0.4025084,-0.2127785,-54.238388,1.6539124,8.006216,4.144353,1.9022672,-10.164525,20.66115,-0.025827464,-0.003975262,0.37521628,2.2891567,4.121212,0.114117645,0.12221287,0.114062496,0.100307636,-30.799215
Group_04_8,Group_04,,,,,,,,,,,,,,,,,,,,29.139275,0.2796291,20.892735,32.93336,34.455784,13.563049,510.68787,721.3146,255.32935,411.3297,0.23494567,0.42446566,0.14390343,0.22604057,0.32328585,0.17938241,1.9671334,1.1625309,1.5685033,0.8109289,0.10704652,0.4639406,24.971655,0.35183778,16.375385,0.5965691,15.827341,0.7346233,-4.5432396,-3.0025172,0.09053085,1.6721288,1.2407871,0.4625032,3.8499224,1.7245407,10.873238,2.0424829,25.664278,0.29685742,431.40036,0.22987656,1129.5085,0.16141523,-49.453293,-1.5710101,1596.6824,0.14727294,776.218,0.5711998,-61.038254,-1.0776186,2606.8308,0.101604015,816.4582,0.52168787,-61.818756,-1.052588,-19.562489,-0.20554642,26.543478,0.23063695,0.012585899,2.6517913,-0.023287453,-0.33406526,0.118662104,0.40772197,26.718016,0.30443314,15.721355,0.67091477,16.469568,0.7605922,-6.500317,-2.1857586,-17.557434,24.421785,-0.022355687,-0.015274783,0.06571228,4.972376,2.8011205,0.276,0.24771759,0.095,0.10259142,-43.15045
Group_04_80,Group_04,,,,1,,,1,,,,,,,,,,,,,19.513338,0.24514689,14.867518,19.296867,23.19861,8.331092,317.05106,432.27988,116.67932,81.848854,0.22714935,0.51215166,0.120487824,0.19428949,0.33030266,0.20981483,3.063194,2.643818,1.9369993,1.8710715,0.14108844,0.58378345,20.785261,0.4542064,11.516157,0.8561363,13.759971,0.70507115,6.1478667,1.5528871,0.055353187,1.7060417,1.4662144,0.59090126,-2.3488047,-1.6461247,3.1037838,5.158157,19.87937,0.36177912,507.3078,0.39999017,1213.1022,0.15785824,-112.400734,-0.7876003,1591.3549,0.14611422,894.3459,0.29202414,-118.06242,-0.69082934,2610.822,0.1194203,956.0901,0.58965683,-119.2193,-0.67331177,-17.846445,-0.25403965,25.5676,0.22901803,-0.015023098,-2.6784577,-0.013839202,-0.684968,0.1435982,0.5421142,24.58682,0.3612821,12.318496,0.86802626,13.293962,0.7613975,4.125452,2.6161273,-17.464668,27.205025,-0.051158942,-0.007669432,0.14171956,4.0425534,4.0860214,0.10842105,0.08591691,0.11631579,0.17399973,-43.950382
Group_04_81,Group_04,,,1,1,1,,,,,,,,,,,,,,,20.862398,0.18738769,17.492525,21.024113,23.78254,6.2900143,138.15358,115.268776,72.590645,47.227295,0.23249654,0.45938203,0.13709581,0.21579084,0.30743772,0.17034191,2.5538635,1.7574075,1.7055984,1.1994975,0.120449446,0.48337007,20.966623,0.47445095,13.169118,0.6831569,17.517038,0.6229187,4.930204,1.9594495,0.047707446,1.5173776,1.5716941,0.5325338,0.04481953,88.00798,4.4529443,1.5696752,25.249,0.3104961,496.80032,0.3807988,1224.4761,0.15873508,-82.96876,-1.1055692,1623.7628,0.146335,906.4476,0.3913907,-92.294426,-0.907598,2685.607,0.09898048,928.1672,0.40917307,-93.86287,-0.8783417,-18.68115,-0.32207167,26.792816,0.24052326,-0.010055766,-3.3277073,-0.014597464,-0.8255388,0.143586,0.405649,26.14318,0.29547957,13.174879,0.7704912,18.6892,0.61954033,3.5398328,3.2106144,-14.810295,23.446222,-0.041097682,-0.003149644,0.085687965,3.2,2.2222223,0.26545453,0.26962477,0.14999999,0.18389308,-43.68551
Group_04_82,Group_04,,,,1,,,,,,,,,,,,,,,,20.842566,0.28097987,14.396156,21.790335,25.663776,11.26762,212.58426,102.423,410.4015,603.08777,0.29755858,0.61031634,0.17928782,0.26909578,0.35560486,0.17631704,6.762101,8.21507,3.2646997,2.8424323,0.18022281,0.8478026,16.058552,0.5565905,11.273773,0.89359313,9.430999,0.93873376,7.9285483,1.0174823,0.102367684,1.0261039,1.8304304,0.5870915,0.15207921,23.789213,13.820897,1.8878813,24.139055,0.2099479,598.7598,0.39133894,1298.3383,0.13885,-117.5974,-0.73338616,1689.996,0.15288422,964.56616,0.20084934,-121.7157,-0.66544354,2789.4094,0.108659066,971.8167,0.48653784,-123.41339,-0.64224225,-20.064047,-0.27616665,29.894033,0.22376207,-0.043339983,-0.755382,-0.009405816,-1.0116917,0.19679865,0.9428703,21.569792,0.2553907,13.905144,0.556858,12.625468,0.69048965,7.4166975,1.1674027,-12.779419,23.257671,-0.047164693,-0.001965285,0.16971302,2.3411372,3.7414968,0.11272727,0.06001377,0.145,0.26646763,-40.763615
Group_04_83,Group_04,,,,,,,1,,,,,,,,,,,,,24.107597,0.25937846,16.737051,24.568916,30.095222,13.358171,286.88333,265.61295,187.76556,193.12427,0.54950124,0.89952713,0.14424764,0.3402778,0.99161875,0.8473711,13.612296,11.417067,9.697081,8.327442,0.3923812,1.3542966,17.80972,0.76237464,7.5787606,1.9296585,16.606764,0.7183309,4.318168,2.503259,0.12226794,1.4221632,1.6290275,0.6539977,0.112483874,43.89496,7.6578455,1.9742136,22.062912,0.37435916,695.7391,0.45988148,1170.067,0.26763177,-98.41274,-0.9218631,1706.0154,0.17358585,944.3931,0.44155827,-98.471634,-0.88383025,2733.7324,0.11591894,831.583,0.5674381,-100.53098,-0.84700966,-13.694214,-0.44186684,22.998453,0.28840595,0.025152732,1.7436006,-0.010545014,-0.93469036,0.566714,1.0638115,25.305944,0.37758288,4.191877,2.9986737,17.884783,0.82628006,3.5562942,3.6837986,-7.495862,14.691273,-0.016417312,-0.001536998,0.18101184,2.8761063,2.6845639,0.19999999,0.21287711,0.1475,0.11797775,-30.758816
Group_04_84,Group_04,,,,,,,,1,,,,,,,,,,,,31.384666,0.32991874,22.921041,27.18232,41.259995,18.338953,189.58342,143.42911,129.62851,77.082985,0.576334,0.61895037,0.28651175,0.47296786,0.8614701,0.5749583,7.9691114,5.9805007,5.0875797,3.5527406,0.46894133,0.9807261,17.706394,0.6000568,6.6286044,1.5359081,5.896273,2.1042042,4.5872927,2.2661965,0.083246656,1.2903275,1.7599455,0.5573094,2.7367697,1.6587315,1.548263,9.555903,15.425626,0.8726316,584.55927,0.4155558,1170.8342,0.20059969,-99.81929,-0.92810607,1605.1115,0.17243275,908.9681,0.38709822,-93.960075,-0.91345525,2703.9246,0.11108286,801.51587,0.36087695,-97.35858,-0.8535007,-14.284932,-0.4447306,24.491306,0.3222205,-0.003606224,-12.717318,-0.00993355,-1.1197816,0.57720596,0.8989815,22.162691,0.39834374,5.63438,1.6343771,4.8606877,2.8676915,2.6840584,4.0186234,-12.838406,23.144836,-0.050051097,-0.001692508,0.32654822,3.6784742,3.292181,0.16708334,0.17210653,0.11583333,0.06939721,-31.509613
Group_04_85,Group_04,,,,,,,,,,,,,,,,,,,,16.580894,0.13073654,14.783082,16.165884,19.816547,5.0334654,30.532715,15.184917,35.632416,14.485935,0.15930012,0.388309,0.104751185,0.13566071,0.21640389,0.1116527,1.7036905,1.2468079,0.97258323,0.5038143,0.08396969,0.35943463,16.894045,0.40091985,9.258404,0.96979177,14.171615,0.2926486,11.39505,0.46807387,0.058292612,0.51417625,1.1502515,0.71764535,-4.703399,-1.1703496,0.4160141,10.177143,24.525948,0.18816292,453.67865,0.25267798,1294.4417,0.1652606,-156.74393,-0.4946151,1550.0012,0.09727711,938.83923,0.19883016,-159.39845,-0.4496401,2681.677,0.06274413,923.99603,0.17727199,-160.44972,-0.43389967,-21.693567,-0.16759996,32.29438,0.11348992,-0.029373376,-1.1962302,-0.009617475,-0.44240877,0.10463788,0.36257416,24.928059,0.28192103,15.947873,0.2763148,13.024802,0.17868069,7.8008003,0.5276123,-14.784792,25.871094,-0.053620573,-0.001389559,0.079216704,3.5,2.0725389,0.1025,0.08785641,0.47,0.32893768,-49.57219
Group_04_86,Group_04,,,,,,,,,,,,,,,,,,,,14.466828,0.1716756,12.67445,13.709259,15.451914,2.777464,73.062874,72.27783,136.07982,110.48791,0.18672574,0.8703044,0.09633676,0.10393862,0.270575,0.17423823,1.6459846,1.1467352,0.43100128,0,0.11803821,0.5012723,13.604063,0.6325691,13.782093,0.77151686,16.7178,0.30210236,8.528015,0.5487329,0.015949322,1.5389279,2.222062,0.6549333,-4.392931,-1.151052,10.620528,2.0004983,21.606724,0.185797,524.19324,0.49203393,1357.8025,0.16709596,-157.22014,-0.42747778,1637.9723,0.1625591,1051.85,0.26178345,-159.8151,-0.38837492,2681.7183,0.07940213,988.02185,0.49292853,-159.38449,-0.39426205,-24.906511,-0.2339604,34.436905,0.20831801,-0.063155964,-0.37262124,-0.009612748,-0.2961652,0.09210514,0.63453686,18.707603,0.17148684,19.305935,0.19028433,14.564199,0.299172,7.270991,0.46717155,-18.57846,27.320276,-0.06532948,-0.004201371,0.13176984,0.5,3.6082475,0.06428571,0.057782132,0.18714285,0.16515917,-45.499405
Group_04_87,Group_04,,,,,1,,,,1,,,,,,,,,,,20.349852,0.25942215,15.132521,20.309341,25.129213,9.996693,282.3093,405.73407,106.74997,55.378807,0.31943527,0.8207326,0.124741256,0.23145705,0.44737947,0.3226382,3.7283864,3.4341059,3.2163243,2.781551,0.21342891,0.8047677,22.74319,0.46495512,10.43628,0.9338826,11.760062,1.2527453,0.65808004,17.486061,0.10569887,1.5042142,2.5073469,0.6434727,-1.5088031,-2.4174888,3.6296444,4.1246333,22.17823,0.34281945,450.26855,0.3219972,1228.7208,0.17964984,-108.61587,-0.83572334,1485.4618,0.1377588,976.99884,0.33534718,-113.58746,-0.7499551,2551.5066,0.08378167,859.4798,0.34267855,-116.57238,-0.70207417,-16.775826,-0.38206893,27.408943,0.2952817,-0.014233187,-2.4356022,-0.017011492,-0.5758802,0.26258093,0.72475547,28.469934,0.27078623,9.474691,1.0871495,8.378847,2.076986,-3.394221,-3.602098,-17.512266,26.892656,-0.05041216,-0.006602124,0.16838796,2.6153846,2.9457364,0.15894736,0.1441087,0.15842104,0.15079658,-37.99837
Group_04_88,Group_04,,,,,,,,,1,,,,,,,,,,,18.197618,0.16516832,15.722847,17.589645,20.945091,5.2222443,90.1562,54.103996,114.66858,71.669235,0.24227186,1.3090379,0.11455333,0.17248902,0.2504449,0.13589156,1.1996306,0.73700213,5.09909,0,0.19274215,1.4243054,20.525368,0.45499688,17.688944,0.5108477,13.219956,0.68370664,-0.7899618,-12.877264,0.1245667,1.3877863,1.9892755,0.6767063,-3.052871,-1.181646,0.41577652,37.195858,22.126404,0.76506984,497.1827,0.3053982,1261.9197,0.12956429,-105.28492,-0.8426096,1632.7717,0.1543667,990.9128,0.2183144,-113.28962,-0.7106639,2722.3718,0.102779955,742.85425,0.42194802,-114.42799,-0.6940243,-21.30526,-0.25164473,29.247501,0.21369895,-0.02508573,-1.5138731,-0.017827287,-0.560762,0.17658745,0.7728669,24.825377,0.28438023,19.61501,0.42333102,14.932934,0.4597182,-2.9378035,-3.3336656,-19.390818,29.543997,-0.05715578,-0.009481158,0.21848334,0.5,4.1237116,0.1125,0.1137706,0.107499994,0.13690782,-38.825974
Group_04_89,Group_04,,,,,,,,,1,,,,,,,,,,,24.114874,0.19701262,21.769205,24.698385,28.161093,6.3918877,203.80923,262.74304,143.5815,125.13198,0.3669075,0.73714197,0.11172226,0.32787946,0.5477844,0.43606213,5.271053,1.9102407,4.311227,2.2221353,0.18420364,0.7179496,26.120592,0.37575376,8.439229,1.5601293,9.656632,1.170417,-4.98538,-3.080513,0.049223285,1.1482481,1.847828,0.7170773,-0.31186238,-13.42784,7.0113354,0.80947757,25.00818,0.30749545,540.3008,0.42245018,1293.0366,0.1608734,-61.102634,-1.2968981,1531.4756,0.20935237,1026.4382,0.3778195,-67.138016,-1.1193318,2702.9194,0.11566153,802.1476,0.51560616,-72.31923,-0.98837894,-15.627345,-0.42542577,25.608091,0.2641242,-0.003054544,-10.681727,-0.015999183,-1.0284128,0.22944725,0.56417793,29.504725,0.26461858,5.049738,2.7752664,10.151847,1.2369395,-9.035403,-1.7787635,-18.145403,27.234013,-0.038200296,-0.009193492,0.076907456,3.5,3.5897436,0.1942857,0.2796353,0.07333333,0.03681787,-38.888767
Group_04_9,Group_04,,,,,,,,,,,,,,,,,,,,32.57014,0.15484694,32.782368,34.06426,34.551365,1.7689972,195.13557,149.8127,98.5245,94.35792,0.26423246,0.51949054,0.14457725,0.22833697,0.3716933,0.22711606,2.5437508,1.2226713,2.2538102,1.0987331,0.11071237,0.54538655,23.492758,0.3434542,12.350431,1.0103421,12.916692,1.1415107,-6.3588643,-2.370284,0.03280571,1.9563203,1.2469028,0.47432467,5.6435966,0.7728862,8.601081,1.311903,25.057343,0.3729001,416.9595,0.22890161,1112.8453,0.16986449,-51.285114,-1.6407125,1578.2534,0.1398638,681.58203,0.4124565,-61.707355,-1.1847218,2631.5566,0.083790176,833.53735,0.5925856,-63.104073,-1.1456473,-16.363415,-0.2782708,23.75002,0.30585143,0.024261188,1.3006171,-0.021241251,-0.43368322,0.12789224,0.47580186,26.046473,0.2676439,9.762495,1.3083556,14.151626,1.1505075,-10.331077,-1.4183912,-17.279724,24.947285,-0.02137799,-0.013578856,0.06293177,4.1131105,2.6178012,0.283,0.2578391,0.078999996,0.08490583,-41.716797
Group_04_90,Group_04,,,,1,,,,,1,,,,,,,,,,,22.034222,0.27191836,16.652905,21.993706,25.340647,8.687742,183.0409,175.68419,167.0006,246.436,0.49689513,0.82987446,0.15326346,0.3962232,0.71399987,0.5607364,7.949972,6.5674906,4.9280086,4.16601,0.37099057,1.0144911,24.963907,0.4632891,8.270786,1.1841291,9.653885,1.4918032,-1.2292372,-11.521829,0.044312242,1.3798416,1.3001235,0.862477,1.0111192,4.038996,3.7819989,5.8471117,23.533264,0.33729923,521.3177,0.39392623,1317.8481,0.19066101,-87.82894,-1.0660594,1545.3042,0.1836086,966.1085,0.3093124,-92.59735,-0.9532521,2662.5212,0.12536171,895.21765,0.46353257,-97.347595,-0.8551174,-16.03729,-0.4504647,28.512142,0.2723029,0.005513078,8.485628,-0.013121873,-0.7647538,0.45489672,0.9783368,30.354042,0.32088026,6.4004216,1.5922831,8.998168,1.9124479,-5.2388325,-3.0364091,-17.983335,29.027506,-0.048126657,-0.007164206,0.26153144,2.987013,3.9215689,0.13766666,0.1509897,0.123913035,0.13451163,-30.630394
Group_04_91,Group_04,,,,,,,,1,,,,,,,,,,,,19.278383,0.33878276,15.306208,16.219055,22.675873,7.369665,119.76939,138.74023,123.59619,123.81938,0.31430313,0.7702991,0.150124,0.2464529,0.42592433,0.27580035,8.393546,9.9581375,8.411567,12.767551,0.22828713,0.9465769,22.667759,0.3130337,6.371714,1.7542294,5.802973,1.587436,2.60141,2.8977149,0.05552882,1.363333,1.6932325,0.66681224,-0.93252873,-3.5495942,1.3439126,5.004444,20.908464,0.44809785,487.64294,0.29031307,1220.2742,0.15772891,-108.56711,-0.8733677,1506.0148,0.15105353,1050.0626,0.3385523,-112.50722,-0.7929203,2564.7312,0.094196185,831.96027,0.41934982,-115.3063,-0.7482789,-16.852459,-0.35915413,26.646687,0.22975948,-0.021517051,-1.3295357,-0.015788449,-0.6555334,0.23592822,1.1602205,26.445076,0.27495283,9.883764,0.97800344,7.771778,1.2801003,-0.07682279,-103.12315,-18.916393,31.82634,-0.06477067,-0.002296625,0.22800063,2.4663677,2.293578,0.201,0.24695951,0.30571428,0.53776944,-38.56734
Group_04_92,Group_04,,,,,1,,,,1,,,,,,,1,,,,20.299545,0.318436,14.866457,18.987492,25.657448,10.790991,260.78372,215.01991,123.539566,108.1347,0.34946653,1.3617424,0.12560278,0.21810076,0.39418316,0.26858038,21.220728,25.502924,18.882437,33.291176,0.25977725,2.7219431,20.27047,0.43773544,6.348502,1.8137598,9.94837,1.1975214,1.4181828,7.2491217,0.098287895,1.6988846,1.8120737,0.7408429,-3.1129756,-1.2035313,6.5218763,3.4619625,19.224709,0.47023246,543.8275,0.44655406,1185.6171,0.15823664,-126.979935,-0.6729261,1592.1373,0.19460577,923.3092,0.3183611,-129.50641,-0.62982553,2666.1584,0.110009015,757.0907,0.35179228,-131.12346,-0.60635835,-14.474859,-0.43296847,23.918772,0.29615423,-0.006328444,-7.0060515,-0.009209577,-0.87672037,0.39532182,2.5715454,23.632706,0.27151808,5.9102597,2.1034925,10.69632,1.2767721,-1.4850963,-7.559167,-12.333834,22.233301,-0.026318634,-0.003565427,0.16927561,1.072386,4.45946,0.08272727,0.08443296,0.13399999,0.10734989,-33.011593
Group_04_93,Group_04,,,,,,,,,1,,,,,,,,,,,17.656036,0.26816425,14.33336,15.390152,23.041744,8.7083845,333.55826,498.6556,147.30629,183.41998,0.35057873,0.91338235,0.104166076,0.2612971,0.537115,0.4329489,8.403227,9.084555,3.339204,2.5024934,0.23513013,1.0141422,20.574951,0.39393973,5.976431,2.178304,8.814019,1.3465139,2.7992463,2.9562006,0.13569708,1.1446732,2.533072,0.6809737,-4.518123,-0.81762534,3.2539246,3.867926,17.560955,0.3124108,530.83154,0.4248332,1227.386,0.22449934,-139.26389,-0.61313766,1608.2063,0.15047579,897.3711,0.33208993,-142.84435,-0.55867857,2637.2605,0.11153632,905.2165,0.3080542,-143.72923,-0.54444456,-18.322216,-0.39252445,27.646635,0.28161293,-0.000674938,-73.70335,-0.0104502,-0.6793115,0.266266,0.9459767,25.844366,0.2717642,8.652929,1.3948137,14.642517,0.9778427,4.337935,2.0168664,-15.528474,26.51979,-0.0441578,-0.005977265,0.22575103,1.5075377,3.3078883,0.08692307,0.080036975,0.17785715,0.28267038,-38.177273
Group_04_94,Group_04,,,,,,,,,,,,,,1,,,,,,22.701561,0.2793779,15.500078,24.315554,27.44779,11.947712,317.59827,420.96146,163.88991,91.66915,0.35953018,0.73949784,0.14077812,0.2730306,0.5288322,0.38805407,6.286013,4.5728235,5.184634,5.299778,0.23011118,0.9574303,27.867907,0.33845246,7.8603354,1.3069395,10.618393,1.4557184,0.5862914,25.946419,0.123605795,1.6392912,1.9902152,0.6939799,-0.37652865,-12.678809,7.0794163,3.4276679,21.657084,0.5754197,475.4362,0.42143676,1257.3677,0.15331517,-61.598248,-1.2897373,1498.6495,0.17299083,952.63605,0.31978506,-69.906876,-1.043966,2547.163,0.11558203,818.9973,0.35112035,-73.28348,-0.96820676,-15.75772,-0.3459113,25.480917,0.25822428,0.000520574,78.79208,-0.013937543,-0.76079404,0.26519662,0.87911373,30.655334,0.24457859,5.743557,1.7716162,11.555776,1.4143376,-0.2883566,-58.364655,-16.161764,26.27637,-0.02650443,-0.009047817,0.14159323,3.1120334,3.9832284,0.17526315,0.19583473,0.05722222,0.061896466,-36.083294
Group_04_95,Group_04,,,,,,,,,,,,,,1,,,,,,21.842497,0.29615778,14.725,23.746895,28.598606,13.873606,179.27556,256.68088,74.14607,62.301357,0.30303234,0.8298282,0.10570466,0.21657416,0.480524,0.37481934,5.2381845,2.571191,3.8290088,2.5393128,0.17440502,1.0711037,23.716856,0.44542038,7.4215817,1.8163171,9.255585,1.1790627,-2.4384894,-5.9516807,0.0628399,1.1521513,1.2944818,0.75349456,-1.70303,-2.0503316,7.3719287,2.3749778,19.642775,0.3365226,505.1099,0.45110273,1195.8105,0.13063058,-103.88763,-0.90242946,1513.3558,0.16990072,875.945,0.28224528,-105.94558,-0.8383804,2585.6204,0.11226851,650.3211,0.45712516,-108.80316,-0.7897363,-12.9793825,-0.3465046,23.804981,0.23119669,0.017493246,1.6468492,-0.015855566,-0.63064694,0.26813763,0.8114404,30.169527,0.26252544,0.22522005,59.131145,7.411992,1.7579894,-8.051612,-2.1324499,-14.409898,23.116188,-0.025046745,-0.008066061,0.085685775,4,3.5897436,0.13142857,0.051110122,0.13,0.19442222,-38.7978
Group_04_96,Group_04,1,,,,1,,,1,,,,,,,,,,,,21.8333,0.23876819,17.227282,21.56805,26.623323,9.396042,116.437775,93.37086,93.993126,87.66541,0.4171149,0.75320655,0.17501324,0.32067075,0.6092847,0.43427145,6.739132,6.0014277,4.617091,3.9669707,0.29766506,0.87031233,21.753868,0.5417337,11.136561,1.1876923,9.63807,1.1995606,0.99745256,10.173918,0.05740686,1.6559894,1.4441298,0.59847045,0.5365904,8.675025,4.473444,4.6069584,21.28257,0.5759105,527.9939,0.38908902,1273.4222,0.21607436,-77.629616,-1.1581908,1578.4214,0.16440633,1050.1578,0.3841781,-85.448395,-0.973438,2640.008,0.1168381,872.86414,0.5115565,-88.470566,-0.91320914,-18.06716,-0.39164102,27.914663,0.28126076,-0.012972281,-3.4557056,-0.012662461,-0.77307224,0.3244925,0.80617267,26.635738,0.33927023,10.685176,1.1167585,10.463349,1.1096363,-0.5557499,-18.561798,-14.279571,24.482471,-0.048798747,-0.004195204,0.2542853,2.7920647,3.5424356,0.16854165,0.17400898,0.10619047,0.10125291,-34.68618
